ARD,0.08620532658033456,0.053601662973621726
AdaBoost,0.003103678439726,0.0005953091427737494
ExtraTree,0.00605818435955301,0.0012434914898379766
Bagging,0.003838261024108676,0.008686359634241171
SVR,0.0011078614001529344,0.0012754026791516422
Ridge,0.08297313089018767,0.0510642796496566
Lasso,0.06664581210008087,0.04265048000922362
ElasticNet,0.06984161427542662,0.04635378785478954
linear_regression,6.509736545452079e+23,2.4757075417058733e+17
KNNregressor,0.007690027481761461,0.0037147809356923543
DecisionTree,0.008497019959184665,0.0021626368188864516
random_forrest,0.005640046980449152,0.0029214228413838245
XGBoost,0.003319556497297322,0.0019717699809573656
nn,0.25428746393531965,0.10482243068263751
